nActionDay,nTime,nPrice,nVolume
20200226,93419570,4660000,100
20200226,93419570,4660000,78
20200226,93421610,4662600,600
20200226,93421770,4661000,100
20200226,93421780,4661000,100
20200226,93421780,4661000,100
20200226,93422320,4662600,100
20200226,93422320,4662800,100
20200226,93422320,4663100,100
20200226,93422320,4663100,100
20200226,93422320,4665500,100
20200226,93422320,4665500,100
20200226,93422320,4668800,100
20200226,93422320,4668900,100
20200226,93422330,4660900,100
20200226,93422340,4660700,100
20200226,93422340,4660700,300
20200226,93422670,4660700,100
20200226,93422670,4660700,100
20200226,93424440,4661800,100
20200226,93424440,4660100,100
20200226,93424610,4662600,100
20200226,93425630,4662600,500
20200226,93427650,4663300,100
20200226,93427650,4668900,200
20200226,93427830,4670000,100
20200226,93427830,4670000,100
20200226,93427830,4670000,200
20200226,93427830,4679300,100
20200226,93427830,4679600,100
20200226,93428650,4669800,200
20200226,93428650,4669800,200
20200226,93431660,4668900,100
20200226,93433600,4668900,200
20200226,93433940,4669800,100
20200226,93434360,4678700,200
20200226,93434370,4669800,100
20200226,93434640,4669800,300
20200226,93434640,4669800,100
20200226,93434640,4669800,100
20200226,93437660,4664900,100
20200226,93438130,4664100,100
20200226,93438130,4664100,100
20200226,93438130,4664100,200
20200226,93438130,4664000,100
20200226,93438130,4663100,200
20200226,93439380,4663100,400
20200226,93440650,4664000,100
20200226,93440650,4663200,100
20200226,93440650,4663200,100
20200226,93440650,4662800,100
20200226,93440650,4662600,300
20200226,93443630,4669800,100
20200226,93443680,4662700,300
20200226,93443680,4662600,200
20200226,93446290,4664900,100
20200226,93446680,4664000,600
20200226,93448820,4664000,100
20200226,93449070,4669800,300
20200226,93449720,4664000,500
20200226,93449720,4662600,100
20200226,93450150,4669800,100
20200226,93450150,4669800,100
20200226,93450150,4669800,100
20200226,93450620,4664100,100
20200226,93451640,4664000,100
20200226,93452230,4664000,100
20200226,93452230,4668300,100
20200226,93452700,4663300,100
20200226,93452700,4662600,100
20200226,93452700,4662500,100
20200226,93452700,4660300,100
20200226,93452700,4660300,100
20200226,93453320,4669800,100
20200226,93453560,4664000,200
20200226,93454610,4662600,100
20200226,93455700,4660400,100
20200226,93455700,4660400,100
20200226,93455700,4660300,100
20200226,93456160,4660300,100
20200226,93457000,4660300,100
20200226,93457490,4660300,100
20200226,93458360,4664000,100
20200226,93458690,4661200,100
20200226,93458690,4660600,200
20200226,93458690,4660300,100
20200226,93458690,4660300,100
20200226,93458690,4660300,100
20200226,93459030,4664000,100
20200226,93459260,4662600,100
20200226,93501220,4664000,100
20200226,93501720,4662000,100
20200226,93501720,4660300,100
20200226,93501720,4660200,100
20200226,93501720,4660100,300
20200226,93502420,4664000,300
20200226,93502760,4660100,100
20200226,93503140,4660200,100
20200226,93503650,4664000,100
20200226,93504500,4664000,300
20200226,93504710,4661000,100
20200226,93504710,4660200,100
20200226,93504710,4660100,300
20200226,93505120,4660100,100
20200226,93505140,4664000,100
20200226,93505890,4664000,41
20200226,93505890,4664000,100
20200226,93505890,4664000,100
20200226,93505920,4665000,159
20200226,93507730,4664000,100
20200226,93507730,4660400,100
20200226,93507730,4660200,100
20200226,93507730,4660200,100
20200226,93507730,4660100,100
20200226,93508750,4676800,100
20200226,93510720,4664000,100
20200226,93510720,4662600,400
20200226,93513030,4665000,100
20200226,93513750,4664000,100
20200226,93515790,4663100,100
20200226,93516210,4664000,100
20200226,93516560,4663600,100
20200226,93516560,4663100,200
20200226,93516750,4662600,100
20200226,93518190,4665000,100
20200226,93519540,4665000,100
20200226,93519540,4665000,100
20200226,93519800,4664800,100
20200226,93520260,4664800,100
20200226,93521420,4664800,100
20200226,93521590,4664700,100
20200226,93521840,4664800,100
20200226,93522780,4665700,100
20200226,93523630,4663100,100
20200226,93523710,4675600,100
20200226,93523710,4675800,100
20200226,93525220,4665000,200
20200226,93525630,4665000,100
20200226,93525830,4662600,100
20200226,93527510,4662600,100
20200226,93527620,4662600,100
20200226,93528060,4662500,100
20200226,93528800,4663500,100
20200226,93529160,4664600,100
20200226,93529630,4662500,100
20200226,93529630,4662200,100
20200226,93530060,4663900,100
20200226,93530680,4662200,100
20200226,93531230,4662100,100
20200226,93531430,4661500,100
20200226,93531430,4661200,100
20200226,93531820,4661200,100
20200226,93531830,4661100,100
20200226,93531840,4661100,100
20200226,93532090,4662000,100
20200226,93532090,4662100,121
20200226,93532090,4662200,100
20200226,93532090,4662200,100
20200226,93532090,4662200,100
20200226,93532090,4662200,79
20200226,93533180,4662100,100
20200226,93533360,4662100,100
20200226,93533620,4661100,100
20200226,93533640,4661100,100
20200226,93533640,4661100,100
20200226,93533640,4661100,100
20200226,93533890,4661000,100
20200226,93534350,4661000,100
20200226,93534520,4661000,200
20200226,93536660,4660500,100
20200226,93536660,4660400,200
20200226,93536660,4660300,100
20200226,93536660,4660100,200
20200226,93536660,4660100,900
20200226,93536660,4660100,100
20200226,93536660,4660100,100
20200226,93536660,4660000,22
20200226,93536660,4660000,78
20200226,93536710,4660000,22
20200226,93536710,4660000,78
20200226,93536710,4660000,22
20200226,93536710,4660000,278
20200226,93536710,4660000,200
20200226,93536760,4660000,22
20200226,93536760,4660000,78
20200226,93536780,4660000,22
20200226,93536780,4660000,78
20200226,93536790,4660000,22
20200226,93536790,4660000,78
20200226,93536910,4661000,100
20200226,93537550,4661000,100
20200226,93537640,4661000,100
20200226,93537760,4660000,22
20200226,93537760,4660000,100
20200226,93537760,4660000,78
20200226,93537860,4660400,100
20200226,93539360,4660300,100
20200226,93539650,4660000,22
20200226,93539650,4660000,78
20200226,93539660,4660000,22
20200226,93539660,4660000,78
20200226,93539660,4660000,22
20200226,93539660,4660000,78
20200226,93539660,4660000,22
20200226,93539660,4660000,100
20200226,93539660,4660000,100
20200226,93539660,4660000,100
20200226,93539660,4660000,100
20200226,93539660,4660000,178
20200226,93539660,4660000,122
20200226,93539660,4660000,100
20200226,93539660,4660000,100
20200226,93539660,4660000,100
20200226,93539660,4660000,200
20200226,93539660,4660000,100
20200226,93539660,4660000,78
20200226,93539660,4660000,22
20200226,93539660,4660000,78
20200226,93539660,4660000,22
20200226,93539660,4660000,100
20200226,93539660,4660000,100
20200226,93539660,4660000,78
20200226,93539660,4660000,100
20200226,93539660,4660000,22
20200226,93539660,4660000,100
20200226,93539660,4660000,200
20200226,93539660,4660000,78
20200226,93539670,4660000,22
20200226,93539670,4660000,78
20200226,93539670,4660000,22
20200226,93539670,4660000,100
20200226,93539670,4660000,78
20200226,93539670,4660000,22
20200226,93539670,4660000,78
20200226,93539670,4660000,22
20200226,93539670,4660000,78
20200226,93539670,4660000,22
20200226,93539670,4660000,78
20200226,93539670,4660000,22
20200226,93539670,4660000,78
20200226,93539670,4660000,22
20200226,93539670,4660000,78
20200226,93539670,4660000,22
20200226,93539670,4660000,78
20200226,93539670,4660000,22
20200226,93539670,4660000,100
20200226,93539670,4660000,78
20200226,93539670,4660000,22
20200226,93539670,4659900,100
20200226,93539670,4659900,100
20200226,93539670,4659900,100
20200226,93539760,4658500,100
20200226,93540310,4658500,100
20200226,93540320,4658000,100
20200226,93540320,4658000,100
20200226,93540450,4658000,100
20200226,93540580,4658500,300
20200226,93540580,4658500,100
20200226,93540810,4658000,100
20200226,93541100,4658500,100
20200226,93541820,4658500,100
20200226,93541910,4658500,100
20200226,93542740,4657000,100
20200226,93542800,4656000,100
20200226,93543220,4656000,100
20200226,93544480,4656000,200
20200226,93544480,4656900,200
20200226,93544690,4655800,100
20200226,93544690,4655800,100
20200226,93545580,4655200,100
20200226,93545680,4655000,100
20200226,93545700,4655000,100
20200226,93545700,4655000,100
20200226,93545700,4655000,100
20200226,93545700,4655000,300
20200226,93545700,4655000,100
20200226,93545700,4655000,100
20200226,93545700,4655000,100
20200226,93545700,4654300,100
20200226,93545790,4654300,100
20200226,93545800,4654000,100
20200226,93545800,4654000,100
20200226,93545950,4654000,100
20200226,93546110,4653800,200
20200226,93546880,4654000,100
20200226,93546880,4654300,100
20200226,93546880,4655000,100
20200226,93547160,4655000,100
20200226,93547200,4653100,100
20200226,93547800,4653000,100
20200226,93548180,4654900,100
20200226,93548680,4653000,100
20200226,93548730,4653000,100
20200226,93548730,4653000,100
20200226,93548740,4653000,100
20200226,93548740,4653000,100
20200226,93548750,4653000,100
20200226,93548760,4653100,100
20200226,93548770,4653000,100
20200226,93548900,4653000,100
20200226,93548900,4655200,100
20200226,93548900,4655200,100
20200226,93548900,4655200,100
20200226,93548900,4655200,100
20200226,93548900,4655200,100
20200226,93548910,4657000,100
20200226,93549020,4655800,100
20200226,93549040,4653100,100
20200226,93549050,4653000,100
20200226,93549280,4657800,100
20200226,93549770,4653100,100
20200226,93549770,4653100,100
20200226,93549880,4658000,100
20200226,93550510,4655800,200
20200226,93551590,4658000,100
20200226,93551620,4658000,100
20200226,93551670,4655800,200
20200226,93552020,4658000,100
20200226,93552020,4652800,100
20200226,93552020,4652200,100
20200226,93552020,4652100,200
20200226,93552020,4652000,100
20200226,93552390,4658400,200
20200226,93552390,4658500,100
20200226,93552810,4656700,100
20200226,93552810,4652800,100
20200226,93552920,4653000,100
20200226,93553040,4653100,100
20200226,93553040,4653100,100
20200226,93553130,4653000,100
20200226,93553130,4652900,100
20200226,93554590,4658500,100
20200226,93554850,4658000,100
20200226,93555000,4658000,100
20200226,93555650,4659900,100
20200226,93555690,4659900,100
20200226,93555710,4659900,100
20200226,93555850,4658000,400
20200226,93556190,4658000,100
20200226,93556810,4658000,100
20200226,93557280,4658000,100
20200226,93557410,4658000,500
20200226,93557600,4658000,100
20200226,93557640,4658000,800
20200226,93557660,4658000,100
20200226,93557710,4659900,100
20200226,93558220,4658000,100
20200226,93558510,4659900,100
20200226,93558860,4658900,100
20200226,93558860,4658000,500
20200226,93559790,4659900,100
20200226,93600610,4659900,100
20200226,93600630,4658000,100
20200226,93600630,4658000,100
20200226,93600630,4658000,100
20200226,93600650,4658000,100
20200226,93600650,4658000,100
20200226,93600650,4658000,100
20200226,93600650,4658000,200
20200226,93600650,4658000,200
20200226,93600660,4658000,100
20200226,93600660,4658000,100
20200226,93600680,4658200,100
20200226,93600680,4658200,100
20200226,93600680,4658200,100
20200226,93600680,4658200,300
20200226,93600690,4658000,100
20200226,93600700,4658000,100
20200226,93600700,4658000,200
20200226,93600700,4658000,400
20200226,93601380,4656900,100
20200226,93602120,4655800,500
20200226,93602200,4656900,100
20200226,93602200,4656900,100
20200226,93602200,4656900,100
20200226,93602510,4655800,100
20200226,93603500,4652800,100
20200226,93603630,4652800,100
20200226,93603720,4652200,100
20200226,93604140,4652800,100
20200226,93604240,4652800,100
20200226,93604260,4652200,100
20200226,93604260,4652000,1200
20200226,93604260,4652000,100
20200226,93604260,4652000,100
20200226,93604260,4652000,100
20200226,93604260,4652000,100
20200226,93604260,4651900,100
20200226,93604260,4651200,200
20200226,93605450,4652000,100
20200226,93605620,4652200,100
20200226,93606360,4651200,100
20200226,93606600,4651200,100
20200226,93606710,4651200,100
20200226,93607200,4651200,100
20200226,93607410,4651200,100
20200226,93607480,4651200,100
20200226,93607560,4651000,600
20200226,93607560,4651000,500
20200226,93607810,4651000,400
20200226,93607820,4651000,100
20200226,93607820,4651000,100
20200226,93607820,4651000,100
20200226,93607820,4651000,100
20200226,93608220,4650800,100
20200226,93608220,4650800,100
20200226,93608220,4650800,100
20200226,93608350,4651200,100
20200226,93608920,4651200,100
20200226,93608970,4652200,100
20200226,93609600,4652800,100
20200226,93609610,4652800,100
20200226,93609610,4651300,100
20200226,93609610,4651300,100
20200226,93609630,4652800,100
20200226,93609640,4651300,100
20200226,93609640,4651300,100
20200226,93609650,4651300,100
20200226,93609650,4651300,100
20200226,93609660,4651300,300
20200226,93609720,4651300,100
20200226,93610710,4650500,100
20200226,93610730,4650500,900
20200226,93610740,4650500,200
20200226,93611130,4650500,100
20200226,93611270,4650400,100
20200226,93611450,4650400,100
20200226,93611550,4650500,100
20200226,93611640,4650500,100
20200226,93612240,4650500,100
20200226,93612270,4650200,100
20200226,93612270,4650200,100
20200226,93612270,4650200,600
20200226,93612440,4651000,100
20200226,93612490,4651000,100
20200226,93612610,4650200,100
20200226,93612640,4650300,100
20200226,93612640,4650300,100
20200226,93612680,4650300,500
20200226,93612690,4650300,100
20200226,93612720,4650300,300
20200226,93612760,4650200,300
20200226,93612860,4650200,100
20200226,93612860,4650100,100
20200226,93612860,4650100,100
20200226,93612870,4650000,100
20200226,93612870,4650000,100
20200226,93612870,4650000,100
20200226,93612930,4650100,100
20200226,93614190,4650100,200
20200226,93614500,4650100,700
20200226,93614500,4650100,300
20200226,93614800,4650000,100
20200226,93614800,4650000,100
20200226,93615230,4650100,800
20200226,93615230,4650200,1000
20200226,93615230,4650400,700
20200226,93615230,4651000,400
20200226,93615230,4651300,100
20200226,93615230,4652200,100
20200226,93615230,4652200,100
20200226,93615230,4652800,100
20200226,93615230,4652800,100
20200226,93615230,4652800,900
20200226,93615230,4652800,100
20200226,93615230,4656900,200
20200226,93615230,4659900,100
20200226,93615230,4660000,100
20200226,93615230,4660000,100
20200226,93615240,4660000,100
20200226,93615350,4660000,400
20200226,93615360,4660000,100
20200226,93615410,4660000,100
20200226,93615600,4660000,800
20200226,93615600,4660000,100
20200226,93615650,4660000,1300
20200226,93615660,4660000,100
20200226,93615670,4660000,1000
20200226,93615680,4660000,100
20200226,93615680,4660000,100
20200226,93615680,4660000,200
20200226,93615680,4660000,200
20200226,93615680,4660000,100
20200226,93615680,4660000,100
20200226,93615680,4660000,100
20200226,93615680,4660000,100
20200226,93615680,4660000,100
20200226,93615680,4650000,600
20200226,93615690,4650000,100
20200226,93615700,4650000,500
20200226,93615700,4650000,800
20200226,93615710,4650000,100
20200226,93615720,4650000,100
20200226,93615730,4650000,100
20200226,93615740,4650000,100
20200226,93615740,4650000,100
20200226,93615750,4650100,100
20200226,93615780,4650000,100
20200226,93615800,4650000,100
20200226,93615810,4650000,100
20200226,93615880,4650000,200
20200226,93615880,4650000,100
20200226,93615880,4650000,100
20200226,93615880,4650000,200
20200226,93615890,4650000,300
20200226,93615890,4650000,100
20200226,93615890,4650000,200
20200226,93615890,4650000,100
20200226,93615890,4650000,100
20200226,93615890,4650000,100
20200226,93615890,4650000,100
20200226,93615890,4650000,100
20200226,93615890,4650000,100
20200226,93615900,4650000,100
